fold,model,training_start,training_end,test_start,test_end,timestamp,actual,forecast,residual,absolute_residual,fold_raw_negative_forecast_count,is_known_closure
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-29 20:00:00,1835.0,1653.385740887922,181.6142591120779,181.6142591120779,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-29 21:00:00,1781.0,1527.5009379897158,253.4990620102842,253.4990620102842,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-29 22:00:00,1501.0,1348.5900178020659,152.40998219793414,152.40998219793414,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-29 23:00:00,1229.0,1063.5611518627104,165.4388481372896,165.4388481372896,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 00:00:00,0.0,749.0574168297859,-749.0574168297859,749.0574168297859,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 01:00:00,0.0,551.3386401252006,-551.3386401252006,551.3386401252006,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 02:00:00,0.0,347.1840816445715,-347.1840816445715,347.1840816445715,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 03:00:00,0.0,209.03451882073918,-209.03451882073918,209.03451882073918,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 04:00:00,0.0,157.67549745667546,-157.67549745667546,157.67549745667546,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 05:00:00,0.0,165.52339075532026,-165.52339075532026,165.52339075532026,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 06:00:00,0.0,304.6294201914085,-304.6294201914085,304.6294201914085,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 07:00:00,0.0,475.63054844363785,-475.63054844363785,475.63054844363785,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 08:00:00,0.0,671.5322508564758,-671.5322508564758,671.5322508564758,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 09:00:00,0.0,642.5291006641056,-642.5291006641056,642.5291006641056,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 10:00:00,0.0,649.5042461310353,-649.5042461310353,649.5042461310353,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 11:00:00,0.0,730.2130622689067,-730.2130622689067,730.2130622689067,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 12:00:00,0.0,828.8488265707629,-828.8488265707629,828.8488265707629,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 13:00:00,0.0,936.0963967637308,-936.0963967637308,936.0963967637308,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 14:00:00,0.0,1068.7347347641187,-1068.7347347641187,1068.7347347641187,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 15:00:00,0.0,1176.3503865364853,-1176.3503865364853,1176.3503865364853,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 16:00:00,0.0,1436.4375591166004,-1436.4375591166004,1436.4375591166004,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 17:00:00,0.0,1775.432434613601,-1775.432434613601,1775.432434613601,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 18:00:00,0.0,2068.7903627868054,-2068.7903627868054,2068.7903627868054,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 19:00:00,0.0,1888.0194668731654,-1888.0194668731654,1888.0194668731654,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 20:00:00,0.0,1707.242153191737,-1707.242153191737,1707.242153191737,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 21:00:00,0.0,1564.7935888301793,-1564.7935888301793,1564.7935888301793,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 22:00:00,0.0,1355.0790384391414,-1355.0790384391414,1355.0790384391414,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-09-30 23:00:00,0.0,998.242952806209,-998.242952806209,998.242952806209,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 00:00:00,680.0,795.2642267954814,-115.26422679548136,115.26422679548136,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 01:00:00,402.0,587.1248488806439,-185.12484888064387,185.12484888064387,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 02:00:00,262.0,391.74057870228205,-129.74057870228205,129.74057870228205,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 03:00:00,179.0,257.861488738036,-78.86148873803597,78.86148873803597,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 04:00:00,143.0,241.84222923652646,-98.84222923652646,98.84222923652646,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 05:00:00,246.0,258.0352237708894,-12.035223770889388,12.035223770889388,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 06:00:00,632.0,444.2391234981353,187.7608765018647,187.7608765018647,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 07:00:00,1429.0,795.2999760803573,633.7000239196427,633.7000239196427,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 08:00:00,2101.0,1260.250926285582,840.749073714418,840.749073714418,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 09:00:00,1106.0,972.9960127403156,133.00398725968444,133.00398725968444,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 10:00:00,856.0,777.7996631953276,78.20033680467236,78.20033680467236,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 11:00:00,959.0,792.0480728534228,166.9519271465772,166.9519271465772,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 12:00:00,1138.0,861.6420869310269,276.35791306897306,276.35791306897306,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 13:00:00,1087.0,935.9202720221848,151.0797279778152,151.0797279778152,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 14:00:00,1137.0,1032.8767654903158,104.12323450968415,104.12323450968415,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 15:00:00,1258.0,1103.901564210295,154.09843578970504,154.09843578970504,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 16:00:00,1357.0,1344.1765176007762,12.823482399223849,12.823482399223849,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 17:00:00,1799.0,1649.4024472848675,149.59755271513245,149.59755271513245,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 18:00:00,2857.0,2263.3528046462975,593.6471953537025,593.6471953537025,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 19:00:00,2122.0,2052.2961109879084,69.70388901209162,69.70388901209162,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 20:00:00,1824.0,1921.4342366659969,-97.43423666599688,97.43423666599688,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 21:00:00,1777.0,1643.8540714128821,133.14592858711785,133.14592858711785,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 22:00:00,1501.0,1366.27971554039,134.72028445960996,134.72028445960996,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-01 23:00:00,1057.0,1030.2887579648,26.71124203520003,26.71124203520003,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 00:00:00,0.0,787.0267738684284,-787.0267738684284,787.0267738684284,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 01:00:00,0.0,583.1959970289738,-583.1959970289738,583.1959970289738,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 02:00:00,0.0,394.32594700272386,-394.32594700272386,394.32594700272386,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 03:00:00,0.0,260.0265183765256,-260.0265183765256,260.0265183765256,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 04:00:00,0.0,241.84222923652646,-241.84222923652646,241.84222923652646,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 05:00:00,0.0,260.2002534093791,-260.2002534093791,260.2002534093791,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 06:00:00,0.0,461.6159047052805,-461.6159047052805,461.6159047052805,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 07:00:00,0.0,794.6816837014941,-794.6816837014941,794.6816837014941,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 08:00:00,0.0,1325.4749543601947,-1325.4749543601947,1325.4749543601947,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 09:00:00,0.0,1023.0710344960876,-1023.0710344960876,1023.0710344960876,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 10:00:00,0.0,853.5325789163262,-853.5325789163262,853.5325789163262,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 11:00:00,0.0,911.5051872504929,-911.5051872504929,911.5051872504929,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 12:00:00,0.0,1011.7569348784374,-1011.7569348784374,1011.7569348784374,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 13:00:00,0.0,1079.3956292909243,-1079.3956292909243,1079.3956292909243,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 14:00:00,0.0,1179.3416399879845,-1179.3416399879845,1179.3416399879845,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 15:00:00,0.0,1396.100306639466,-1396.100306639466,1396.100306639466,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 16:00:00,0.0,1696.998031411891,-1696.998031411891,1696.998031411891,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 17:00:00,0.0,1926.801856710552,-1926.801856710552,1926.801856710552,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 18:00:00,0.0,2533.25364707679,-2533.25364707679,2533.25364707679,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 19:00:00,0.0,2147.4627248793695,-2147.4627248793695,2147.4627248793695,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 20:00:00,0.0,2005.1291182443429,-2005.1291182443429,2005.1291182443429,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 21:00:00,0.0,1826.828617552625,-1826.828617552625,1826.828617552625,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 22:00:00,0.0,1498.9880191126642,-1498.9880191126642,1498.9880191126642,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-02 23:00:00,0.0,1148.1486412528614,-1148.1486412528614,1148.1486412528614,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 00:00:00,1040.0,877.233462529198,162.76653747080195,162.76653747080195,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 01:00:00,882.0,633.7337554880261,248.26624451197392,248.26624451197392,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 02:00:00,685.0,455.77196532471226,229.22803467528774,229.22803467528774,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 03:00:00,497.0,272.0011734873537,224.9988265126463,224.9988265126463,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 04:00:00,284.0,248.01348792872363,35.986512071276366,35.986512071276366,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 05:00:00,173.0,278.88162211267627,-105.88162211267627,105.88162211267627,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 06:00:00,278.0,479.0339254202224,-201.03392542022237,201.03392542022237,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 07:00:00,440.0,856.3113634865313,-416.31136348653126,416.31136348653126,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 08:00:00,762.0,1427.725022744318,-665.725022744318,665.725022744318,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 09:00:00,966.0,1135.4417367319288,-169.4417367319288,169.4417367319288,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 10:00:00,1113.0,922.5726643106974,190.4273356893026,190.4273356893026,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 11:00:00,1248.0,1019.7383262982302,228.26167370176984,228.26167370176984,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 12:00:00,1634.0,1132.2933976124161,501.70660238758387,501.70660238758387,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 13:00:00,1849.0,1293.6293143532234,555.3706856467766,555.3706856467766,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 14:00:00,1995.0,1473.263654727886,521.736345272114,521.736345272114,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 15:00:00,2200.0,1747.2789231665827,452.7210768334173,452.7210768334173,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 16:00:00,2112.0,2016.830276907811,95.16972309218909,95.16972309218909,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 17:00:00,2400.0,2253.1465440699467,146.85345593005331,146.85345593005331,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 18:00:00,2235.0,2743.907708886166,-508.9077088861659,508.9077088861659,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 19:00:00,1792.0,2273.0900394016935,-481.0900394016935,481.0900394016935,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 20:00:00,1744.0,2078.884499381725,-334.88449938172516,334.88449938172516,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 21:00:00,1594.0,1928.4019571608396,-334.40195716083963,334.40195716083963,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 22:00:00,1393.0,1547.2769351168283,-154.27693511682833,154.27693511682833,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-03 23:00:00,1033.0,1189.2708752329813,-156.27087523298133,156.27087523298133,0,False
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 00:00:00,0.0,878.605006177441,-878.605006177441,878.605006177441,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 01:00:00,0.0,625.4963025609732,-625.4963025609732,625.4963025609732,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 02:00:00,0.0,461.67444092785536,-461.67444092785536,461.67444092785536,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 03:00:00,0.0,282.4678499404203,-282.4678499404203,282.4678499404203,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 04:00:00,0.0,251.89645716126375,-251.89645716126375,251.89645716126375,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 05:00:00,0.0,280.77324585602076,-280.77324585602076,280.77324585602076,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 06:00:00,0.0,540.5703957414219,-540.5703957414219,540.5703957414219,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 07:00:00,0.0,1055.2415376664585,-1055.2415376664585,1055.2415376664585,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 08:00:00,0.0,1820.2452324545388,-1820.2452324545388,1820.2452324545388,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 09:00:00,0.0,1110.4423996981925,-1110.4423996981925,1110.4423996981925,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 10:00:00,0.0,906.5824282232737,-906.5824282232737,906.5824282232737,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 11:00:00,0.0,1014.44714790753,-1014.44714790753,1014.44714790753,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 12:00:00,0.0,1139.8994678690021,-1139.8994678690021,1139.8994678690021,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 13:00:00,0.0,1159.3013122191328,-1159.3013122191328,1159.3013122191328,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 14:00:00,0.0,1272.7239350746895,-1272.7239350746895,1272.7239350746895,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 15:00:00,0.0,1463.927852463061,-1463.927852463061,1463.927852463061,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 16:00:00,0.0,1852.0966105437349,-1852.0966105437349,1852.0966105437349,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 17:00:00,0.0,2198.499821469532,-2198.499821469532,2198.499821469532,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 18:00:00,0.0,3118.4123831301627,-3118.4123831301627,3118.4123831301627,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 19:00:00,0.0,2467.3376305239753,-2467.3376305239753,2467.3376305239753,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 20:00:00,0.0,2214.2976620660015,-2214.2976620660015,2214.2976620660015,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 21:00:00,0.0,2094.893052912743,-2094.893052912743,2094.893052912743,0,True
4,gradient_boosting_recursive,2017-12-01 00:00:00,2018-09-28 23:00:00,2018-09-29 00:00:00,2018-10-05 23:00:00,2018-10-04 22:00:00,0.0,1793.5323296478603,-1793.5323296478603,1793.5323296478603,0,True
